date;timestamp;TID;PID;loglevel;component;logmessage
04-21;20:11:46.967;638;638;I;ExplicitHealthCheckController;Explicit health check service is connected ComponentInfo{com.google.android.ext.services/android.ext.services.watchdog.ExplicitHealthCheckServiceImpl}
04-21;20:11:46.967;638;638;I;ExplicitHealthCheckController;Service initialized, syncing requests
04-21;20:11:46.967;638;638;I;PackageWatchdog;Syncing health check requests for packages: {}
04-21;20:11:46.967;638;638;D;ExplicitHealthCheckController;Getting health check supported packages
04-21;20:11:46.969;638;4564;I;ExplicitHealthCheckController;Explicit health check supported packages []
04-21;20:11:46.969;638;4564;D;PackageWatchdog;Received supported packages []
04-21;20:11:46.970;638;4564;D;ExplicitHealthCheckController;Getting health check requested packages
04-21;20:11:46.971;638;11842;I;ExplicitHealthCheckController;Explicit health check requested packages []
04-21;20:11:46.971;638;11842;I;ExplicitHealthCheckController;No more health check requests, unbinding...
04-21;20:11:46.973;638;11842;I;ExplicitHealthCheckController;Explicit health check service is unbound
04-21;20:11:47.012;638;5491;I;RescueParty;Starting to observe: [android], updated namespace: media
04-21;20:11:47.012;638;662;I;PackageWatchdog;Syncing state, reason: observing new packages
04-21;20:11:47.012;638;662;D;PackageWatchdog;rescue-party-observer added the following packages to monitor [android]
04-21;20:11:47.012;638;662;I;PackageWatchdog;Syncing state, reason: updated observers
04-21;20:11:47.012;638;662;I;PackageWatchdog;Not pruning observers, elapsed time: 0ms
04-21;20:11:47.012;638;662;I;PackageWatchdog;Saving observer state to file
04-21;20:11:47.019;638;638;I;PackageWatchdog;Syncing health check requests for packages: {}
04-21;20:11:47.019;638;638;I;ExplicitHealthCheckController;Service not ready to get health check supported packages. Binding...
04-21;20:11:47.023;638;638;I;ExplicitHealthCheckController;Explicit health check service is bound
04-21;20:11:47.025;638;638;I;ExplicitHealthCheckController;Explicit health check service is connected ComponentInfo{com.google.android.ext.services/android.ext.services.watchdog.ExplicitHealthCheckServiceImpl}
04-21;20:11:47.025;638;638;I;ExplicitHealthCheckController;Service initialized, syncing requests
04-21;20:11:47.025;638;638;I;PackageWatchdog;Syncing health check requests for packages: {}
04-21;20:11:47.025;638;638;D;ExplicitHealthCheckController;Getting health check supported packages
04-21;20:11:47.028;638;4564;I;ExplicitHealthCheckController;Explicit health check supported packages []
04-21;20:11:47.028;638;4564;D;PackageWatchdog;Received supported packages []
04-21;20:11:47.028;638;4564;D;ExplicitHealthCheckController;Getting health check requested packages
04-21;20:11:47.029;638;4564;I;ExplicitHealthCheckController;Explicit health check requested packages []
04-21;20:11:47.029;638;4564;I;ExplicitHealthCheckController;No more health check requests, unbinding...
04-21;20:11:47.032;638;4564;I;ExplicitHealthCheckController;Explicit health check service is unbound
04-21;20:11:47.353;638;4564;I;RescueParty;Starting to observe: [android, com.google.android.permissioncontroller], updated namespace: app_hibernation
04-21;20:11:47.353;638;662;I;PackageWatchdog;Syncing state, reason: observing new packages
04-21;20:11:47.353;638;662;D;PackageWatchdog;rescue-party-observer added the following packages to monitor [android, com.google.android.permissioncontroller]
04-21;20:11:47.353;638;662;I;PackageWatchdog;Syncing state, reason: updated observers
04-21;20:11:47.353;638;662;I;PackageWatchdog;Not pruning observers, elapsed time: 0ms
04-21;20:11:47.354;638;662;I;PackageWatchdog;Saving observer state to file
04-21;20:11:47.358;638;638;I;PackageWatchdog;Syncing health check requests for packages: {}
04-21;20:11:47.358;638;638;I;ExplicitHealthCheckController;Service not ready to get health check supported packages. Binding...
04-21;20:11:47.362;638;638;I;ExplicitHealthCheckController;Explicit health check service is bound
04-21;20:11:47.363;638;638;D;AppHibernationService;App hibernation changed to enabled=true
04-21;20:11:47.366;638;638;I;ExplicitHealthCheckController;Explicit health check service is connected ComponentInfo{com.google.android.ext.services/android.ext.services.watchdog.ExplicitHealthCheckServiceImpl}
04-21;20:11:47.366;638;638;I;ExplicitHealthCheckController;Service initialized, syncing requests
04-21;20:11:47.366;638;638;I;PackageWatchdog;Syncing health check requests for packages: {}
04-21;20:11:47.366;638;638;D;ExplicitHealthCheckController;Getting health check supported packages
04-21;20:11:47.371;638;2886;I;ExplicitHealthCheckController;Explicit health check supported packages []
04-21;20:11:47.371;638;2886;D;PackageWatchdog;Received supported packages []
04-21;20:11:47.371;638;2886;D;ExplicitHealthCheckController;Getting health check requested packages
04-21;20:11:47.372;638;2886;I;ExplicitHealthCheckController;Explicit health check requested packages []
04-21;20:11:47.372;638;2886;I;ExplicitHealthCheckController;No more health check requests, unbinding...
04-21;20:11:47.374;638;2886;I;ExplicitHealthCheckController;Explicit health check service is unbound
04-21;20:11:47.679;638;2886;I;RescueParty;Starting to observe: [android], updated namespace: lmkd_native
04-21;20:11:47.680;638;662;I;PackageWatchdog;Syncing state, reason: observing new packages
04-21;20:11:47.680;638;662;D;PackageWatchdog;rescue-party-observer added the following packages to monitor [android]
04-21;20:11:47.680;638;662;I;PackageWatchdog;Syncing state, reason: updated observers
04-21;20:11:47.680;638;662;I;PackageWatchdog;Not pruning observers, elapsed time: 0ms
04-21;20:11:47.680;638;662;I;PackageWatchdog;Saving observer state to file
04-21;20:11:47.686;638;638;I;PackageWatchdog;Syncing health check requests for packages: {}
04-21;20:11:47.686;638;638;I;ExplicitHealthCheckController;Service not ready to get health check supported packages. Binding...
04-21;20:11:47.690;638;638;I;ExplicitHealthCheckController;Explicit health check service is bound
04-21;20:11:47.693;638;638;I;ExplicitHealthCheckController;Explicit health check service is connected ComponentInfo{com.google.android.ext.services/android.ext.services.watchdog.ExplicitHealthCheckServiceImpl}
04-21;20:11:47.693;638;638;I;ExplicitHealthCheckController;Service initialized, syncing requests
04-21;20:11:47.693;638;638;I;PackageWatchdog;Syncing health check requests for packages: {}
04-21;20:11:47.693;638;638;D;ExplicitHealthCheckController;Getting health check supported packages
04-21;20:11:47.696;638;2886;I;ExplicitHealthCheckController;Explicit health check supported packages []
04-21;20:11:47.696;638;2886;D;PackageWatchdog;Received supported packages []
04-21;20:11:47.696;638;2886;D;ExplicitHealthCheckController;Getting health check requested packages
04-21;20:11:47.697;638;4564;I;ExplicitHealthCheckController;Explicit health check requested packages []
04-21;20:11:47.697;638;4564;I;ExplicitHealthCheckController;No more health check requests, unbinding...
04-21;20:11:47.701;638;4564;I;ExplicitHealthCheckController;Explicit health check service is unbound
04-21;20:11:47.744;638;4564;I;RescueParty;Starting to observe: [android], updated namespace: window_manager
04-21;20:11:47.745;638;662;I;PackageWatchdog;Syncing state, reason: observing new packages
04-21;20:11:47.745;638;662;D;PackageWatchdog;rescue-party-observer added the following packages to monitor [android]
04-21;20:11:47.745;638;662;I;PackageWatchdog;Syncing state, reason: updated observers
04-21;20:11:47.745;638;662;I;PackageWatchdog;Not pruning observers, elapsed time: 0ms
04-21;20:11:47.745;638;662;I;PackageWatchdog;Saving observer state to file
04-21;20:11:47.751;638;638;I;PackageWatchdog;Syncing health check requests for packages: {}
04-21;20:11:47.751;638;638;I;ExplicitHealthCheckController;Service not ready to get health check supported packages. Binding...
04-21;20:11:47.754;638;638;I;ExplicitHealthCheckController;Explicit health check service is bound
04-21;20:11:47.756;638;638;I;ExplicitHealthCheckController;Explicit health check service is connected ComponentInfo{com.google.android.ext.services/android.ext.services.watchdog.ExplicitHealthCheckServiceImpl}
04-21;20:11:47.757;638;638;I;ExplicitHealthCheckController;Service initialized, syncing requests
04-21;20:11:47.757;638;638;I;PackageWatchdog;Syncing health check requests for packages: {}
04-21;20:11:47.757;638;638;D;ExplicitHealthCheckController;Getting health check supported packages
04-21;20:11:47.760;638;5491;I;ExplicitHealthCheckController;Explicit health check supported packages []
04-21;20:11:47.760;638;5491;D;PackageWatchdog;Received supported packages []
04-21;20:11:47.761;638;5491;D;ExplicitHealthCheckController;Getting health check requested packages
04-21;20:11:47.761;638;4564;I;ExplicitHealthCheckController;Explicit health check requested packages []
04-21;20:11:47.761;638;4564;I;ExplicitHealthCheckController;No more health check requests, unbinding...
04-21;20:11:47.764;638;4564;I;ExplicitHealthCheckController;Explicit health check service is unbound
04-21;20:11:48.487;638;5491;I;RescueParty;Starting to observe: [android, com.android.bluetooth], updated namespace: bluetooth
04-21;20:11:48.487;638;662;I;PackageWatchdog;Syncing state, reason: observing new packages
04-21;20:11:48.487;638;662;D;PackageWatchdog;rescue-party-observer added the following packages to monitor [android, com.android.bluetooth]
04-21;20:11:48.487;638;662;I;PackageWatchdog;Syncing state, reason: updated observers
04-21;20:11:48.487;638;662;I;PackageWatchdog;Not pruning observers, elapsed time: 0ms
04-21;20:11:48.487;638;662;I;PackageWatchdog;Saving observer state to file
04-21;20:11:48.492;638;638;D;BluetoothDeviceConfigListener;onPropertiesChanged: location_denylist_name='',location_denylist_advertising_data='â0016AAFE/00FFFFFF,â00FF4C0002/00FFFFFFFF',location_denylist_mac=''
04-21;20:11:48.495;638;638;I;PackageWatchdog;Syncing health check requests for packages: {}
04-21;20:11:48.495;638;638;I;ExplicitHealthCheckController;Service not ready to get health check supported packages. Binding...
04-21;20:11:48.502;638;638;I;ExplicitHealthCheckController;Explicit health check service is bound
04-21;20:11:48.503;638;638;I;ExplicitHealthCheckController;Explicit health check service is connected ComponentInfo{com.google.android.ext.services/android.ext.services.watchdog.ExplicitHealthCheckServiceImpl}
04-21;20:11:48.504;638;638;I;ExplicitHealthCheckController;Service initialized, syncing requests
04-21;20:11:48.504;638;638;I;PackageWatchdog;Syncing health check requests for packages: {}
04-21;20:11:48.504;638;638;D;ExplicitHealthCheckController;Getting health check supported packages
04-21;20:11:48.506;638;4564;I;ExplicitHealthCheckController;Explicit health check supported packages []
04-21;20:11:48.506;638;4564;D;PackageWatchdog;Received supported packages []
04-21;20:11:48.506;638;4564;D;ExplicitHealthCheckController;Getting health check requested packages
04-21;20:11:48.507;638;5491;I;ExplicitHealthCheckController;Explicit health check requested packages []
04-21;20:11:48.507;638;5491;I;ExplicitHealthCheckController;No more health check requests, unbinding...
04-21;20:11:48.511;638;5491;I;ExplicitHealthCheckController;Explicit health check service is unbound
04-21;20:11:48.605;638;4564;I;RescueParty;Starting to observe: [android], updated namespace: latency_tracker
04-21;20:11:48.605;638;662;I;PackageWatchdog;Syncing state, reason: observing new packages
04-21;20:11:48.605;638;662;D;PackageWatchdog;rescue-party-observer added the following packages to monitor [android]
04-21;20:11:48.606;638;662;I;PackageWatchdog;Syncing state, reason: updated observers
04-21;20:11:48.606;638;662;I;PackageWatchdog;Saving observer state to file
04-21;20:11:48.610;638;638;I;PackageWatchdog;Syncing health check requests for packages: {}
04-21;20:11:48.611;638;638;I;ExplicitHealthCheckController;Service not ready to get health check supported packages. Binding...
04-21;20:11:48.616;638;638;I;ExplicitHealthCheckController;Explicit health check service is bound
04-21;20:11:48.617;638;638;I;ExplicitHealthCheckController;Explicit health check service is connected ComponentInfo{com.google.android.ext.services/android.ext.services.watchdog.ExplicitHealthCheckServiceImpl}
04-21;20:11:48.617;638;638;I;ExplicitHealthCheckController;Service initialized, syncing requests
04-21;20:11:48.617;638;638;I;PackageWatchdog;Syncing health check requests for packages: {}
04-21;20:11:48.617;638;638;D;ExplicitHealthCheckController;Getting health check supported packages
04-21;20:11:48.620;638;4564;I;ExplicitHealthCheckController;Explicit health check supported packages []
04-21;20:11:48.620;638;4564;D;PackageWatchdog;Received supported packages []
04-21;20:11:48.620;638;4564;D;ExplicitHealthCheckController;Getting health check requested packages
04-21;20:11:48.620;638;2886;I;ExplicitHealthCheckController;Explicit health check requested packages []
04-21;20:11:48.620;638;2886;I;ExplicitHealthCheckController;No more health check requests, unbinding...
